series_id,series_name,source_name,country_id,country_name,region,income_group,year,value
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,9.806089
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,9.746
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,9.254683
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,9.403802
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,8.841242
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,9.488
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,8.47
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,8.363685
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,9.318647
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,8.210009
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,9.118002
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,9.422152
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,9.871607
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,8.608577
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,2.520233
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,0.969553
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,-1.27
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,3.726586
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,2.980988
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,5.793788
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,2.56
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,7.65
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,8.181576
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,3.406767
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,8.949953
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,4.409989
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,2.889239
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,0.641964
9863,"Economic Freedom of the World: Sound money, inflation rate (most recent year) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,6.957113
9874,"Economic Freedom of the World: Sound money, freedom to own foreign currency bank accounts, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,10.0
9874,"Economic Freedom of the World: Sound money, freedom to own foreign currency bank accounts, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,10.0
9874,"Economic Freedom of the World: Sound money, freedom to own foreign currency bank accounts, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,10.0
9874,"Economic Freedom of the World: Sound money, freedom to own foreign currency bank accounts, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,10.0
9874,"Economic Freedom of the World: Sound money, freedom to own foreign currency bank accounts, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,10.0
9874,"Economic Freedom of the World: Sound money, freedom to own foreign currency bank accounts, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,10.0
9874,"Economic Freedom of the World: Sound money, freedom to own foreign currency bank accounts, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,10.0
9874,"Economic Freedom of the World: Sound money, freedom to own foreign currency bank accounts, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,10.0
9874,"Economic Freedom of the World: Sound money, freedom to own foreign currency bank accounts, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,10.0
